date,country_name,new_confirmed,cumulative_persons_fully_vaccinated,mobility_workplaces,mobility_residential,average_temperature_celsius
2020-08-20,United Kingdom,1459,0,-46,11,17.694444
2020-08-20,Chile,1813,0,-41,21,7.731481
2020-08-20,Colombia,12291,0,-37,19,23.396825
2020-08-20,United States of America,46748,0,-36,10,24.088889
2020-08-20,India,69878,0,-31,13,27.111111
2020-08-20,South Africa,3434,0,-30,14,7.444444
2020-08-20,Germany,2034,0,-29,4,23.911111
2020-08-20,Turkey,8142,0,-19,0,26.683333
2020-08-20,Japan,1012,0,-14,7,31.422222
2020-08-20,South Korea,332,0,-9,3,27.85
2020-08-21,France,4586,0,-47,9,21.961111
2020-08-21,United Kingdom,1198,0,-45,12,15.666667
2020-08-21,Chile,1920,0,-39,23,9.977778
2020-08-21,United States of America,47417,0,-36,9,25.527778
2020-08-21,Colombia,10501,0,-33,20,24.142857
2020-08-21,Germany,782,0,-30,4,26.0
2020-08-21,India,69239,0,-30,14,26.388889
2020-08-21,South Africa,3651,0,-30,15,9.901235
2020-08-21,Turkey,7933,0,-21,2,22.566667
2020-08-21,Japan,1014,0,-15,8,30.944444
2020-08-21,South Korea,397,0,-9,5,27.533333
2020-08-22,India,61408,0,-34,15,27.079365
2020-08-22,Chile,1926,0,-26,19,10.033333
2020-08-22,Colombia,8937,0,-20,17,23.166667
2020-08-22,France,3602,0,-13,-1,20.216667
2020-08-22,United States of America,41593,0,-12,3,25.027778
2020-08-22,Japan,760,0,-12,6,28.666667
2020-08-22,United Kingdom,823,0,-11,4,14.372222
2020-08-22,South Korea,266,0,-11,7,25.339506
2020-08-22,Turkey,8039,0,-9,-1,21.05
2020-08-22,South Africa,2777,0,-7,9,12.216049
2020-08-22,Germany,711,0,-5,0,21.655556
2020-08-23,Germany,1278,0,3,-1,18.511111
2020-08-23,France,4897,0,6,-3,18.572222
2020-08-23,Chile,1942,0,-23,18,11.077778
2020-08-23,Colombia,7530,0,-18,16,23.87963
2020-08-23,South Korea,280,0,-17,6,25.816667
2020-08-23,United States of America,36802,0,-15,3,26.7
2020-08-23,India,60975,0,-14,11,27.31746
2020-08-23,Japan,614,0,-11,5,29.338889
2020-08-23,United Kingdom,820,0,-7,2,13.488889
2020-08-23,South Africa,1680,0,-6,9,13.938272
2020-08-23,Turkey,7947,0,-5,-3,21.816667
2020-08-24,United Kingdom,1273,0,-46,10,12.383333
2020-08-24,France,1955,0,-41,7,18.15
2020-08-24,Chile,1903,0,-40,20,12.677778
2020-08-24,United States of America,35869,0,-36,10,27.183333
2020-08-24,Colombia,9966,0,-35,19,23.095238
2020-08-24,South Africa,1567,0,-29,15,15.407407
2020-08-24,Germany,1576,0,-28,4,16.811111
2020-08-24,India,67151,0,-28,12,28.357143
2020-08-24,Turkey,8173,0,-20,0,22.394444
2020-08-24,Japan,701,0,-12,6,30.105556
2020-08-24,South Korea,320,0,-8,5,27.233333
2020-08-25,United Kingdom,1245,0,-47,13,13.777778
2020-08-25,Chile,1406,0,-41,21,10.733333
2020-08-25,France,3304,0,-40,7,21.833333
2020-08-25,United States of America,40758,0,-37,10,27.183333
2020-08-25,Colombia,11001,0,-34,19,22.809524
2020-08-25,India,75760,0,-29,12,27.904762
2020-08-25,South Africa,2758,0,-28,14,18.166667
2020-08-25,Germany,1507,0,-26,5,17.438889
2020-08-25,Turkey,8232,0,-21,0,23.688889
2020-08-25,Japan,846,0,-12,6,30.333333
2020-08-25,South Korea,441,0,-8,3,28.633333
2020-08-26,United Kingdom,1346,0,-44,11,12.866667
2020-08-26,Chile,1371,0,-39,20,10.377778
2020-08-26,France,5429,0,-35,5,19.533333
2020-08-26,United States of America,47178,0,-35,10,26.8
2020-08-26,Colombia,9614,0,-35,18,23.507937
2020-08-26,South Africa,2581,0,-27,13,17.611111
2020-08-26,Germany,1571,0,-26,6,17.916667
2020-08-26,India,77266,0,-26,12,26.027778
2020-08-26,Turkey,8043,0,-19,1,25.816667
2020-08-26,Japan,905,0,-12,6,30.483333
2020-08-26,South Korea,371,0,-11,8,28.344444
2020-08-27,United Kingdom,1549,0,-45,12,12.127778
2020-08-27,Chile,1739,0,-39,20,9.211111
2020-08-27,France,6111,0,-38,6,19.4
2020-08-27,United States of America,46925,0,-36,10,27.172222
2020-08-27,Colombia,8973,0,-35,18,23.744444
2020-08-27,India,76472,0,-29,13,25.214286
2020-08-27,South Africa,1830,0,-28,13,14.154321
2020-08-27,Germany,1479,0,-24,4,16.861111
2020-08-27,Turkey,8221,0,-18,0,24.966667
2020-08-27,Japan,850,0,-12,6,28.6
2020-08-27,South Korea,323,0,-10,8,27.711111
2020-08-28,United Kingdom,1623,0,-45,11,11.111111
2020-08-28,France,7379,0,-38,8,17.272222
2020-08-28,Chile,1868,0,-37,22,10.033333
2020-08-28,United States of America,46602,0,-35,9,27.15
2020-08-28,Colombia,9324,0,-30,19,24.460317
2020-08-28,South Africa,2415,0,-28,13,11.154321
2020-08-28,India,78761,0,-27,13,25.52381
2020-08-28,Germany,785,0,-26,4,17.7
2020-08-28,Turkey,8247,0,-20,2,24.944444
2020-08-28,Japan,841,0,-13,7,28.55
2020-08-28,South Korea,299,0,-9,7,27.688889
2020-08-29,Chile,2033,0,-25,18,11.255556
2020-08-29,India,78512,0,-22,12,27.571429
2020-08-29,Colombia,7022,0,-15,14,22.738095
2020-08-29,United States of America,40724,0,-13,4,22.744444
2020-08-29,France,5453,0,-12,1,15.05
2020-08-29,United Kingdom,1221,0,-12,3,9.688889
2020-08-29,Japan,601,0,-12,5,30.466667
2020-08-29,South Korea,248,0,-12,9,27.098765
2020-08-29,Turkey,8279,0,-9,0,26.205556
2020-08-29,South Africa,2415,0,-7,7,8.419753
2020-08-29,Germany,610,0,-4,0,16.561728
2020-08-30,France,5413,0,2,0,12.944444
2020-08-30,Chile,1966,0,-20,17,10.255556
2020-08-30,South Korea,235,0,-19,8,26.9
2020-08-30,United States of America,36335,0,-15,2,21.222222
2020-08-30,India,69921,0,-12,11,28.857143
2020-08-30,Colombia,6190,0,-12,13,21.420635
2020-08-30,Japan,527,0,-10,5,30.461111
2020-08-30,United Kingdom,1158,0,-7,1,9.9
2020-08-30,Turkey,8212,0,-6,-3,26.733333
2020-08-30,South Africa,1932,0,-5,7,6.12963
2020-08-30,Germany,1218,0,-1,0,16.407407
2020-08-31,United Kingdom,1499,0,-68,14,10.372222
2020-08-31,Chile,1753,0,-39,19,9.755556
2020-08-31,United States of America,39414,0,-35,9,21.311111
2020-08-31,France,3082,0,-34,6,15.855556
2020-08-31,Colombia,9367,0,-33,18,23.166667
2020-08-31,India,78357,0,-31,13,29.563492
2020-08-31,South Africa,1287,0,-28,13,8.0
2020-08-31,Germany,1256,0,-24,3,15.283333
2020-08-31,Turkey,8317,0,-20,0,26.861111
2020-08-31,Japan,609,0,-10,6,30.383333
2020-08-31,South Korea,267,0,-10,6,24.55
2020-09-01,United Kingdom,2248,0,-44,10,11.766667
2020-09-01,Chile,1415,0,-40,19,9.814815
2020-09-01,United States of America,38634,0,-36,9,19.494444
2020-09-01,France,4982,0,-33,5,14.505556
2020-09-01,India,83883,0,-32,12,29.34127
2020-09-01,Colombia,9013,0,-32,17,23.428571
2020-09-01,South Africa,2259,0,-27,13,17.191358
2020-09-01,Germany,1311,0,-23,4,14.511111
2020-09-01,Turkey,8302,0,-21,0,27.711111
2020-09-01,Japan,598,0,-11,6,29.311111
2020-09-01,South Korea,195,0,-10,5,25.488889
2020-09-02,United Kingdom,2994,0,-42,11,12.738889
2020-09-02,Chile,1582,0,-39,19,10.877778
2020-09-02,United States of America,42461,0,-35,9,22.861111
2020-09-02,Colombia,9719,0,-34,16,22.912698
2020-09-02,France,7017,0,-29,4,15.75
2020-09-02,South Africa,2599,0,-28,13,14.228395
2020-09-02,India,83341,0,-27,12,26.642857
2020-09-02,Germany,1453,0,-22,3,14.455556
2020-09-02,Turkey,8326,0,-20,1,28.755556
2020-09-02,South Korea,198,0,-14,10,24.527778
2020-09-02,Japan,669,0,-12,6,29.333333
2020-09-03,United Kingdom,3092,0,-42,11,14.938889
2020-09-03,Chile,1758,0,-39,20,11.377778
2020-09-03,United States of America,45247,0,-35,8,22.6
2020-09-03,Colombia,6623,0,-34,16,24.357143
2020-09-03,France,7157,0,-30,3,19.138889
2020-09-03,India,86432,0,-28,13,28.206349
2020-09-03,South Africa,2071,0,-27,11,15.549383
2020-09-03,Germany,1378,0,-23,3,14.916667
2020-09-03,Turkey,8372,0,-19,1,29.883333
2020-09-03,South Korea,168,0,-13,8,22.727778
2020-09-03,Japan,608,0,-12,6,29.022222
2020-09-04,United Kingdom,3035,0,-40,9,12.216667
2020-09-04,Chile,1965,0,-37,21,11.455556
2020-09-04,United States of America,50999,0,-36,8,19.933333
2020-09-04,France,8975,0,-29,3,21.066667
2020-09-04,Colombia,8418,0,-29,17,22.428571
2020-09-04,South Africa,1806,0,-27,10,20.388889
2020-09-04,India,90632,0,-27,13,29.460317
2020-09-04,Germany,988,0,-23,3,19.311111
2020-09-04,Turkey,8342,0,-21,3,29.905556
2020-09-04,Japan,543,0,-12,7,27.088889
2020-09-04,South Korea,167,0,-11,6,22.877778
2020-09-05,Chile,1961,0,-24,18,11.7
2020-09-05,India,90802,0,-18,11,29.015873
2020-09-05,United States of America,41001,0,-17,2,24.672222
2020-09-05,South Korea,119,0,-14,7,20.055556
2020-09-05,Colombia,7472,0,-13,11,25.484127
2020-09-05,Japan,437,0,-11,6,29.144444
2020-09-05,United Kingdom,2540,0,-10,3,11.283333
2020-09-05,Turkey,8403,0,-9,1,23.927778
2020-09-05,France,8550,0,-9,-1,16.894444
2020-09-05,South Africa,1633,0,-8,6,18.95679
2020-09-05,Germany,814,0,-7,0,15.635802
2020-09-06,Germany,1499,0,0,-2,14.549383
2020-09-06,France,7071,0,2,-1,14.744444
2020-09-06,South Korea,136,0,-20,8,19.75
2020-09-06,Chile,2077,0,-20,17,11.211111
2020-09-06,United States of America,33739,0,-18,1,28.261111
2020-09-06,Japan,378,0,-13,6,27.6
2020-09-06,India,75809,0,-11,10,29.714286
2020-09-06,Colombia,3967,0,-10,10,24.52381
2020-09-06,United Kingdom,2434,0,-7,2,11.655556
2020-09-06,Turkey,8308,0,-7,-2,22.944444
2020-09-06,South Africa,845,0,-6,7,16.753086
2020-09-07,United States of America,24422,0,-71,16,21.561111
2020-09-07,United Kingdom,3858,0,-43,9,13.594444
2020-09-07,Chile,1764,0,-39,19,11.755556
2020-09-07,Colombia,8238,0,-33,16,23.912698
2020-09-07,France,4203,0,-31,2,15.294444
2020-09-07,India,89706,0,-30,13,28.666667
2020-09-07,South Africa,1079,0,-28,12,17.395062
2020-09-07,Germany,1176,0,-23,3,14.427778
2020-09-07,Turkey,8433,0,-21,1,23.783333
2020-09-07,Japan,492,0,-19,9,28.438889
2020-09-07,South Korea,156,0,-16,12,21.438889
2020-09-08,United Kingdom,3301,0,-42,9,17.205556
2020-09-08,Chile,1263,0,-40,19,11.555556
2020-09-08,United States of America,28386,0,-37,9,10.572222
2020-09-08,Colombia,7400,0,-33,17,21.515873
2020-09-08,France,6544,0,-30,2,17.266667
2020-09-08,India,95735,0,-29,11,29.309524
2020-09-08,South Africa,1990,0,-27,13,18.138889
2020-09-08,Turkey,8491,0,-22,1,25.127778
2020-09-08,Germany,1892,0,-21,3,16.922222
2020-09-08,Japan,495,0,-12,5,27.972222
2020-09-08,South Korea,155,0,-9,4,22.927778
2020-09-09,United Kingdom,3327,0,-39,9,13.627778
2020-09-09,Chile,1482,0,-37,19,14.177778
2020-09-09,United States of America,35323,0,-35,9,5.966667
2020-09-09,Colombia,8941,0,-33,15,22.460317
2020-09-09,France,8577,0,-27,3,20.194444
2020-09-09,India,96551,0,-26,12,28.230159
2020-09-09,South Africa,2007,0,-26,13,21.472222
2020-09-09,Turkey,8403,0,-20,2,22.061111
2020-09-09,Germany,1484,0,-20,3,19.105556
2020-09-09,Japan,680,0,-12,5,24.455556
2020-09-09,South Korea,176,0,-10,6,21.888889
2020-09-10,United Kingdom,3578,0,-40,9,9.5
2020-09-10,Chile,1639,0,-38,20,14.522222
2020-09-10,United States of America,38681,0,-35,9,8.988889
2020-09-10,Colombia,9606,0,-34,16,24.111111
2020-09-10,France,9843,0,-28,1,20.733333
2020-09-10,India,97570,0,-28,12,28.214286
2020-09-10,South Africa,1960,0,-27,13,21.277778
2020-09-10,Germany,1630,0,-20,2,15.766667
2020-09-10,Turkey,8242,0,-20,2,22.883333
2020-09-10,Japan,643,0,-12,5,25.233333
2020-09-10,South Korea,136,0,-9,4,21.872222
2020-09-11,United Kingdom,3285,0,-38,8,12.605556
2020-09-11,Chile,1860,0,-37,23,13.966667
2020-09-11,United States of America,44216,0,-33,8,12.761111
2020-09-11,India,94372,0,-30,14,28.203704
2020-09-11,Colombia,7137,0,-29,17,24.5
2020-09-11,France,9406,0,-28,1,20.25
2020-09-11,South Africa,1816,0,-26,12,21.388889
2020-09-11,Turkey,8401,0,-22,3,25.644444
2020-09-11,Germany,948,0,-21,2,16.205556
2020-09-11,Japan,674,0,-12,6,26.727778
2020-09-11,South Korea,121,0,-10,6,20.488889
2020-09-12,India,92071,0,-23,12,29.52381
2020-09-12,Chile,2135,0,-23,19,12.777778
2020-09-12,Japan,439,0,-13,5,28.027778
2020-09-12,South Korea,109,0,-13,7,19.296296
2020-09-12,United States of America,39685,0,-12,3,16.522222
2020-09-12,Colombia,6584,0,-12,11,24.611111
2020-09-12,Turkey,8239,0,-10,1,25.727778
2020-09-12,United Kingdom,2654,0,-9,3,12.594444
2020-09-12,France,10561,0,-9,-2,18.377778
2020-09-12,South Africa,1579,0,-7,6,22.302469
2020-09-12,Germany,927,0,-3,-2,18.54321
2020-09-13,France,7183,0,2,-4,19.477778
2020-09-13,Germany,1407,0,3,-4,19.240741
2020-09-13,South Korea,106,0,-18,4,19.827778
2020-09-13,Chile,2082,0,-18,18,13.388889
2020-09-13,United States of America,32553,0,-15,3,18.55
2020-09-13,Japan,301,0,-9,3,24.794444
2020-09-13,India,83809,0,-9,10,29.642857
2020-09-13,Colombia,3706,0,-8,9,24.015873
2020-09-13,United Kingdom,2129,0,-7,1,15.888889
2020-09-13,Turkey,8257,0,-7,-1,24.377778
2020-09-13,South Africa,956,0,-6,8,20.67284
2020-09-14,United Kingdom,3375,0,-36,8,16.1
2020-09-14,Chile,1685,0,-34,18,12.833333
2020-09-14,United States of America,34531,0,-32,8,19.583333
2020-09-14,Colombia,8019,0,-29,16,24.119048
2020-09-14,India,90123,0,-26,13,29.342593
2020-09-14,South Africa,772,0,-25,14,14.685185
2020-09-14,France,6158,0,-23,1,23.761111
2020-09-14,Turkey,8446,0,-18,2,23.438889
2020-09-14,Germany,1901,0,-17,1,21.6
2020-09-14,Japan,490,0,-9,4,22.933333
2020-09-14,South Korea,113,0,-4,3,20.927778
2020-09-15,United Kingdom,3538,0,-36,9,17.811111
2020-09-15,Chile,1536,0,-34,18,11.755556
2020-09-15,United States of America,36949,0,-33,9,19.244444
2020-09-15,India,97894,0,-28,13,29.730159
2020-09-15,Colombia,8472,0,-28,16,24.039683
2020-09-15,South Africa,1923,0,-24,13,14.246914
2020-09-15,France,7852,0,-22,2,23.844444
2020-09-15,Turkey,8472,0,-19,2,23.172222
2020-09-15,Germany,2194,0,-16,2,22.788889
2020-09-15,Japan,561,0,-10,4,24.394444
2020-09-15,South Korea,153,0,-4,1,22.594444
2020-09-16,United Kingdom,4344,0,-36,9,12.388889
2020-09-16,Chile,1305,0,-34,17,13.922222
2020-09-16,United States of America,44460,0,-33,9,19.061111
2020-09-16,Colombia,7643,0,-31,15,22.769841
2020-09-16,India,96424,0,-25,13,30.214286
2020-09-16,South Africa,2128,0,-25,14,15.006173
2020-09-16,France,9784,0,-22,2,22.272222
2020-09-16,Turkey,8501,0,-19,3,22.916667
2020-09-16,Germany,1916,0,-16,2,21.627778
2020-09-16,Japan,485,0,-10,4,25.866667
2020-09-16,South Korea,126,0,-6,4,21.0
2020-09-17,Chile,1860,0,-39,19,15.677778
2020-09-17,United Kingdom,4618,0,-36,9,11.866667
2020-09-17,United States of America,45008,0,-33,9,16.033333
2020-09-17,Colombia,8431,0,-31,16,22.952381
2020-09-17,India,93337,0,-30,15,30.579365
2020-09-17,South Africa,2055,0,-25,13,14.925926
2020-09-17,France,10593,0,-23,2,22.666667
2020-09-17,Turkey,8378,0,-18,3,23.416667
2020-09-17,Germany,2297,0,-17,2,14.783333
2020-09-17,Japan,579,0,-11,4,27.155556
2020-09-17,South Korea,110,0,-5,3,20.138889
2020-09-18,Chile,1673,0,-75,34,16.787037
2020-09-18,United Kingdom,4950,0,-35,8,10.533333
2020-09-18,United States of America,47777,0,-32,8,16.916667
2020-09-18,India,92605,0,-26,15,29.357143
2020-09-18,Colombia,7708,0,-26,16,23.484127
2020-09-18,South Africa,2026,0,-24,13,17.537037
2020-09-18,France,13215,0,-23,2,23.372222
2020-09-18,Turkey,8501,0,-20,4,24.716667
2020-09-18,Germany,1345,0,-18,2,14.922222
2020-09-18,Japan,584,0,-11,5,25.027778
2020-09-18,South Korea,82,0,-5,3,18.544444
2020-09-19,Chile,1848,0,-56,24,14.044444
2020-09-19,India,86961,0,-17,13,28.769841
2020-09-19,United States of America,41992,0,-11,2,18.194444
2020-09-19,United Kingdom,4842,0,-10,3,11.716667
2020-09-19,Colombia,5914,0,-10,10,22.714286
2020-09-19,France,13498,0,-9,0,21.055556
2020-09-19,Japan,483,0,-9,2,23.477778
2020-09-19,South Korea,70,0,-8,2,18.475309
2020-09-19,Turkey,8268,0,-8,2,22.461111
2020-09-19,South Africa,1555,0,-6,8,19.364198
2020-09-19,Germany,922,0,-4,-1,15.972222
2020-09-20,France,10569,0,0,-1,18.866667
2020-09-20,Germany,1821,0,2,-3,16.416667
2020-09-20,Chile,1600,0,-26,19,13.044444
2020-09-20,United States of America,33954,0,-14,2,20.533333
2020-09-20,South Korea,61,0,-10,2,16.533333
2020-09-20,Japan,298,0,-8,0,22.35
2020-09-20,United Kingdom,5313,0,-7,2,12.033333
2020-09-20,South Africa,725,0,-7,9,19.716049
2020-09-20,India,75083,0,-6,11,29.253968
2020-09-20,Turkey,8249,0,-5,0,21.483333
2020-09-20,Colombia,4348,0,-5,8,23.634921
2020-09-21,Japan,330,0,-62,14,22.622222
2020-09-21,United Kingdom,5594,0,-37,8,12.027778
2020-09-21,Chile,1194,0,-37,19,13.811111
2020-09-21,United States of America,41455,0,-33,9,20.361111
2020-09-21,Colombia,7944,0,-31,16,24.5
2020-09-21,India,83347,0,-27,14,26.238095
2020-09-21,South Africa,1346,0,-26,14,15.611111
2020-09-21,France,5298,0,-23,3,18.722222
2020-09-21,Turkey,8473,0,-19,3,19.9
2020-09-21,Germany,1769,0,-18,2,16.944444
2020-09-21,South Korea,110,0,-3,1,16.85
2020-09-22,Japan,273,0,-60,16,23.222222
2020-09-22,United Kingdom,6395,0,-36,9,13.372222
2020-09-22,Chile,1054,0,-36,20,15.583333
2020-09-22,United States of America,49926,0,-33,9,19.833333
2020-09-22,India,86508,0,-28,15,26.785714
2020-09-22,Colombia,7667,0,-28,16,24.809524
2020-09-22,South Africa,1905,0,-26,14,16.87037
2020-09-22,France,10008,0,-21,3,16.688889
2020-09-22,Turkey,8422,0,-20,3,19.844444
2020-09-22,Germany,2143,0,-16,3,18.311111
2020-09-22,South Korea,125,0,-2,0,16.927778
2020-09-23,United Kingdom,7045,0,-35,11,9.427778
2020-09-23,Chile,1372,0,-34,21,16.288889
2020-09-23,United States of America,42383,0,-32,9,20.111111
2020-09-23,Colombia,10228,0,-30,16,22.404762
2020-09-23,India,86052,0,-27,16,27.912698
2020-09-23,South Africa,1861,0,-26,11,19.925926
2020-09-23,France,13072,0,-18,4,17.866667
2020-09-23,Turkey,8497,0,-18,4,21.138889
2020-09-23,Germany,2153,0,-15,3,18.644444
2020-09-23,Japan,456,0,-9,5,24.85
2020-09-23,South Korea,114,0,-3,1,18.25
2020-09-24,South Africa,1480,0,-70,22,23.271605
2020-09-24,United Kingdom,7598,0,-35,11,6.466667
2020-09-24,Chile,1731,0,-35,21,15.377778
2020-09-24,United States of America,45948,0,-32,9,21.677778
2020-09-24,Colombia,8608,0,-31,16,23.452381
2020-09-24,India,85362,0,-27,17,27.992063
2020-09-24,France,16096,0,-19,4,13.755556
2020-09-24,Turkey,8451,0,-17,4,22.155556
2020-09-24,Germany,2507,0,-15,3,16.172222
2020-09-24,Japan,558,0,-10,6,24.255556
2020-09-24,South Korea,61,0,-2,1,18.3
2020-09-25,South Africa,969,0,-40,15,22.462963
2020-09-25,United Kingdom,7229,0,-34,10,7.888889
2020-09-25,Chile,2222,0,-34,23,13.044444
2020-09-25,United States of America,49626,0,-31,8,22.316667
2020-09-25,India,88600,0,-27,18,27.84127
2020-09-25,Colombia,6101,0,-25,16,24.365079
2020-09-25,France,15797,0,-20,5,10.727778
2020-09-25,Turkey,8395,0,-19,6,19.561111
2020-09-25,Germany,1410,0,-17,4,11.677778
2020-09-25,Japan,635,0,-10,7,21.105556
2020-09-25,South Korea,95,0,-2,2,18.838889
2020-09-26,Chile,2109,0,-22,20,13.077778
2020-09-26,India,82170,0,-19,16,28.15873
2020-09-26,South Africa,1268,0,-12,8,13.288889
2020-09-26,United States of America,42208,0,-10,2,23.394444
2020-09-26,France,14412,0,-9,3,9.722222
2020-09-26,United Kingdom,6744,0,-9,5,7.427778
2020-09-26,Germany,1192,0,-8,3,9.339506
2020-09-26,Colombia,6710,0,-8,10,22.603175
2020-09-26,Japan,441,0,-7,5,22.355556
2020-09-26,Turkey,8241,0,-6,3,20.383333
2020-09-26,South Korea,50,0,-4,3,17.87037
2020-09-27,Chile,1923,0,-19,19,12.788889
2020-09-27,United States of America,34874,0,-13,2,18.016667
2020-09-27,South Africa,903,0,-8,6,11.766667
2020-09-27,United Kingdom,6967,0,-7,3,7.811111
2020-09-27,Colombia,4307,0,-7,9,23.37037
2020-09-27,India,70589,0,-7,13,29.206349
2020-09-27,Japan,363,0,-6,3,21.455556
2020-09-27,South Korea,38,0,-6,3,16.377778
2020-09-27,France,11123,0,-5,3,9.611111
2020-09-27,Turkey,8197,0,-4,0,23.727778
2020-09-27,Germany,2089,0,-3,1,9.987654
2020-09-28,United Kingdom,9910,0,-35,10,8.544444
2020-09-28,United States of America,38846,0,-32,9,13.494444
2020-09-28,Chile,1770,0,-32,19,13.155556
2020-09-28,Colombia,7109,0,-27,15,23.261905
2020-09-28,South Africa,903,0,-26,14,11.9
2020-09-28,India,80472,0,-26,17,29.222222
2020-09-28,France,4070,0,-18,4,11.827778
2020-09-28,Turkey,8142,0,-18,4,23.266667
2020-09-28,Germany,1798,0,-15,3,11.266667
2020-09-28,Japan,516,0,-9,4,21.261111
2020-09-28,South Korea,113,0,-2,1,16.155556
2020-09-29,United Kingdom,10223,0,-34,10,9.411111
2020-09-29,Chile,1622,0,-33,19,13.322222
2020-09-29,United States of America,38513,0,-32,9,13.427778
2020-09-29,India,86821,0,-28,16,29.079365
2020-09-29,Colombia,7463,0,-27,16,23.34127
2020-09-29,South Africa,1772,0,-24,14,13.17284
2020-09-29,Turkey,8157,0,-19,4,23.05
2020-09-29,France,8051,0,-17,4,13.888889
2020-09-29,Germany,2503,0,-15,5,11.8
2020-09-29,Japan,553,0,-9,4,21.394444
2020-09-29,South Korea,77,0,-7,-1,17.283333
2020-09-30,South Korea,63,0,-72,12,17.679012
2020-09-30,United Kingdom,12549,0,-34,11,10.133333
2020-09-30,Chile,1684,0,-33,19,13.388889
2020-09-30,United States of America,46094,0,-32,8,17.472222
2020-09-30,Colombia,7966,0,-29,14,21.75
2020-09-30,India,81484,0,-27,14,28.055556
2020-09-30,South Africa,1745,0,-24,12,15.709877
2020-09-30,Turkey,8121,0,-18,3,19.661111
2020-09-30,France,12845,0,-17,3,15.233333
2020-09-30,Germany,2673,0,-13,3,13.538889
2020-09-30,Japan,652,0,-8,3,21.872222
2020-10-01,South Korea,75,0,-81,10,18.598765
2020-10-01,United Kingdom,13181,0,-32,10,8.038889
2020-10-01,Chile,1760,0,-31,19,13.898148
2020-10-01,United States of America,46735,0,-30,8,12.033333
2020-10-01,India,79476,0,-29,12,27.253968
2020-10-01,Colombia,8916,0,-27,13,18.638889
2020-10-01,South Africa,1761,0,-24,12,17.185185
2020-10-01,France,13970,0,-16,3,13.438889
2020-10-01,Turkey,8137,0,-15,3,19.15
2020-10-01,Germany,2563,0,-12,3,13.483333
2020-10-01,Japan,553,0,-8,4,21.022222
2020-10-02,South Korea,64,0,-75,16,19.814815
2020-10-02,India,75829,0,-47,16,28.373016
2020-10-02,United Kingdom,13677,0,-32,11,7.894444
2020-10-02,United States of America,50493,0,-30,8,10.705556
2020-10-02,Chile,1839,0,-30,19,10.8
2020-10-02,South Africa,1884,0,-24,11,16.372222
2020-10-02,Colombia,10201,0,-22,13,18.166667
2020-10-02,France,12148,0,-18,5,11.433333
2020-10-02,Turkey,8172,0,-17,5,17.572222
2020-10-02,Germany,2279,0,-14,2,14.205556
2020-10-02,Japan,571,0,-9,5,22.35
2020-10-03,South Korea,73,0,-41,7,19.771605
2020-10-03,Germany,1382,0,-36,6,13.616667
2020-10-03,Chile,1880,0,-24,18,9.544444
2020-10-03,India,74442,0,-21,10,27.793651
2020-10-03,United Kingdom,11516,0,-12,7,10.766667
2020-10-03,United States of America,47048,0,-11,2,12.894444
2020-10-03,France,16972,0,-10,3,9.411111
2020-10-03,Japan,400,0,-9,4,23.194444
2020-10-03,South Africa,1574,0,-9,6,14.62963
2020-10-03,Colombia,8376,0,-8,8,18.277778
2020-10-03,Turkey,8232,0,-6,2,17.761111
2020-10-04,Chile,1708,0,-20,17,10.511111
2020-10-04,United States of America,34975,0,-14,2,11.755556
2020-10-04,India,61267,0,-13,8,26.587302
2020-10-04,South Korea,75,0,-11,5,15.294444
2020-10-04,United Kingdom,11785,0,-9,5,11.116667
2020-10-04,South Africa,926,0,-9,6,17.012346
2020-10-04,Japan,308,0,-8,3,23.25
2020-10-04,France,12565,0,-6,2,10.8
2020-10-04,Colombia,4932,0,-5,7,18.027778
2020-10-04,Turkey,8159,0,-5,-1,17.827778
2020-10-04,Germany,2639,0,-1,0,11.9
2020-10-05,United Kingdom,16535,0,-34,10,10.888889
2020-10-05,United States of America,41289,0,-32,8,18.105556
2020-10-05,Chile,1567,0,-31,17,11.755556
2020-10-05,India,72049,0,-29,11,26.936508
2020-10-05,Colombia,6127,0,-27,12,15.944444
2020-10-05,South Africa,1027,0,-25,12,20.419753
2020-10-05,France,5084,0,-18,3,11.288889
2020-10-05,Turkey,8333,0,-18,3,18.744444
2020-10-05,Germany,2828,0,-17,3,11.2
2020-10-05,Japan,496,0,-9,4,19.638889
2020-10-05,South Korea,114,0,-2,2,13.488889
2020-10-06,United Kingdom,17042,0,-34,10,10.45
2020-10-06,United States of America,41580,0,-32,8,18.394444
2020-10-06,Chile,1554,0,-32,17,14.111111
2020-10-06,India,78524,0,-30,11,27.857143
2020-10-06,Colombia,5801,0,-26,13,18.305556
2020-10-06,South Africa,1913,0,-24,11,20.077778
2020-10-06,Turkey,8241,0,-18,2,20.183333
2020-10-06,France,10489,0,-17,3,13.45
2020-10-06,Germany,4058,0,-17,5,11.65
2020-10-06,Japan,477,0,-9,4,18.666667
2020-10-06,South Korea,69,0,-1,0,13.994444
2020-10-07,United Kingdom,18292,0,-32,10,10.044444
2020-10-07,United States of America,53924,0,-31,8,20.744444
2020-10-07,Chile,1131,0,-30,17,14.916667
2020-10-07,Colombia,8721,0,-27,12,17.472222
2020-10-07,India,70496,0,-26,11,27.198413
2020-10-07,South Africa,1736,0,-24,12,20.677778
2020-10-07,France,18746,0,-16,3,13.316667
